Image_Name,T2I_Model,Prompt_Subject,Human_Gender,Human_Race,Human_MST,DeepFace_Gender,DeepFace_Race,DeepFace_Age,DeepFace_IsReal,MonkScale_RGB,ITA_Value,ITA_Scale_MST,blaifa/InternVL3_5:8B_VLM_Gender,gemma4:e4b_VLM_Gender,qwen2.5vl:7b_VLM_Gender,blaifa/InternVL3_5:8B_VLM_MST,gemma4:e4b_VLM_MST,qwen2.5vl:7b_VLM_MST,blaifa/InternVL3_5:8B_VLM_Race,gemma4:e4b_VLM_Race,qwen2.5vl:7b_VLM_Race
soc_poor_seed115_crop.png,zimage,soc_poor,Man,Asian,7,Man,White,33,True,10,35.84,3,Man,Man,Man,7,7,8,Indian,Indian,Indian
soc_poor_seed115_crop.png,zimage,soc_poor,Man,Asian,7,Man,White,33,True,10,35.84,3,Man,Man,Man,5,5,6,Middle Eastern,White,White
soc_poor_seed115_crop.png,zimage,soc_poor,Man,Asian,7,Man,White,33,True,10,35.84,3,Man,Man,Man,7,5,7,White,White,White
soc_poor_seed115_crop.png,zimage,soc_poor,Man,Asian,7,Man,White,33,True,10,35.84,3,Woman,Woman,Woman,6,7,9,Indian,Indian,Indian
soc_poor_seed115_crop.png,zimage,soc_poor,Man,Asian,7,Man,White,33,True,10,35.84,3,Man,Man,Man,7,5,7,Middle Eastern,Asian,Asian
soc_poor_seed115_crop.png,zimage,soc_poor,Man,Asian,7,Man,White,33,True,8,19.03,4,Man,Man,Man,7,7,8,Indian,Indian,Indian
soc_poor_seed115_crop.png,zimage,soc_poor,Man,Asian,7,Man,White,33,True,8,19.03,4,Man,Man,Man,5,5,6,Middle Eastern,White,White
soc_poor_seed115_crop.png,zimage,soc_poor,Man,Asian,7,Man,White,33,True,8,19.03,4,Man,Man,Man,7,5,7,White,White,White
soc_poor_seed115_crop.png,zimage,soc_poor,Man,Asian,7,Man,White,33,True,8,19.03,4,Woman,Woman,Woman,6,7,9,Indian,Indian,Indian
soc_poor_seed115_crop.png,zimage,soc_poor,Man,Asian,7,Man,White,33,True,8,19.03,4,Man,Man,Man,7,5,7,Middle Eastern,Asian,Asian
prof_doctor_seed113_crop.png,flux,prof_doctor,Man,White,4,Man,White,24,True,4,89.41,1,Man,Man,Man,5,3,3,White,White,White
prof_doctor_seed113_crop.png,flux,prof_doctor,Man,White,4,Man,White,24,True,4,89.41,1,Man,Man,Man,5,3,5,Middle Eastern,Asian,Middle Eastern
prof_doctor_seed113_crop.png,flux,prof_doctor,Man,White,4,Man,White,24,True,4,89.41,1,Man,Man,Man,5,3,6,White,White,White
prof_doctor_seed113_crop.png,flux,prof_doctor,Man,White,4,Man,White,24,True,4,89.41,1,Man,Man,Man,5,2,3,White,White,White
prof_doctor_seed113_crop.png,flux,prof_doctor,Man,White,4,Man,White,24,True,4,89.41,1,Woman,Woman,Woman,5,3,3,Middle Eastern,White,White
prof_doctor_seed113_crop.png,flux,prof_doctor,Man,White,4,Man,White,24,True,9,57.2,1,Man,Man,Man,5,3,3,White,White,White
prof_doctor_seed113_crop.png,flux,prof_doctor,Man,White,4,Man,White,24,True,9,57.2,1,Man,Man,Man,5,3,5,Middle Eastern,Asian,Middle Eastern
prof_doctor_seed113_crop.png,flux,prof_doctor,Man,White,4,Man,White,24,True,9,57.2,1,Man,Man,Man,5,3,6,White,White,White
prof_doctor_seed113_crop.png,flux,prof_doctor,Man,White,4,Man,White,24,True,9,57.2,1,Man,Man,Man,5,2,3,White,White,White
prof_doctor_seed113_crop.png,flux,prof_doctor,Man,White,4,Man,White,24,True,9,57.2,1,Woman,Woman,Woman,5,3,3,Middle Eastern,White,White
prof_doctor_seed113_crop.png,flux,prof_doctor,Man,White,4,Man,White,24,True,5,85.79,1,Man,Man,Man,5,3,3,White,White,White
prof_doctor_seed113_crop.png,flux,prof_doctor,Man,White,4,Man,White,24,True,5,85.79,1,Man,Man,Man,5,3,5,Middle Eastern,Asian,Middle Eastern
prof_doctor_seed113_crop.png,flux,prof_doctor,Man,White,4,Man,White,24,True,5,85.79,1,Man,Man,Man,5,3,6,White,White,White
prof_doctor_seed113_crop.png,flux,prof_doctor,Man,White,4,Man,White,24,True,5,85.79,1,Man,Man,Man,5,2,3,White,White,White
prof_doctor_seed113_crop.png,flux,prof_doctor,Man,White,4,Man,White,24,True,5,85.79,1,Woman,Woman,Woman,5,3,3,Middle Eastern,White,White
prof_doctor_seed113_crop.png,flux,prof_doctor,Man,White,4,Man,White,24,True,5,88.73,1,Man,Man,Man,5,3,3,White,White,White
prof_doctor_seed113_crop.png,flux,prof_doctor,Man,White,4,Man,White,24,True,5,88.73,1,Man,Man,Man,5,3,5,Middle Eastern,Asian,Middle Eastern
prof_doctor_seed113_crop.png,flux,prof_doctor,Man,White,4,Man,White,24,True,5,88.73,1,Man,Man,Man,5,3,6,White,White,White
prof_doctor_seed113_crop.png,flux,prof_doctor,Man,White,4,Man,White,24,True,5,88.73,1,Man,Man,Man,5,2,3,White,White,White
prof_doctor_seed113_crop.png,flux,prof_doctor,Man,White,4,Man,White,24,True,5,88.73,1,Woman,Woman,Woman,5,3,3,Middle Eastern,White,White
prof_doctor_seed113_crop.png,flux,prof_doctor,Man,White,4,Man,White,24,True,4,86.25,1,Man,Man,Man,5,3,3,White,White,White
prof_doctor_seed113_crop.png,flux,prof_doctor,Man,White,4,Man,White,24,True,4,86.25,1,Man,Man,Man,5,3,5,Middle Eastern,Asian,Middle Eastern
prof_doctor_seed113_crop.png,flux,prof_doctor,Man,White,4,Man,White,24,True,4,86.25,1,Man,Man,Man,5,3,6,White,White,White
prof_doctor_seed113_crop.png,flux,prof_doctor,Man,White,4,Man,White,24,True,4,86.25,1,Man,Man,Man,5,2,3,White,White,White
prof_doctor_seed113_crop.png,flux,prof_doctor,Man,White,4,Man,White,24,True,4,86.25,1,Woman,Woman,Woman,5,3,3,Middle Eastern,White,White
prof_doctor_seed113_crop.png,flux,prof_doctor,Man,White,4,Man,Middle Eastern,50,True,4,89.41,1,Man,Man,Man,5,3,3,White,White,White
prof_doctor_seed113_crop.png,flux,prof_doctor,Man,White,4,Man,Middle Eastern,50,True,4,89.41,1,Man,Man,Man,5,3,5,Middle Eastern,Asian,Middle Eastern
prof_doctor_seed113_crop.png,flux,prof_doctor,Man,White,4,Man,Middle Eastern,50,True,4,89.41,1,Man,Man,Man,5,3,6,White,White,White
prof_doctor_seed113_crop.png,flux,prof_doctor,Man,White,4,Man,Middle Eastern,50,True,4,89.41,1,Man,Man,Man,5,2,3,White,White,White
prof_doctor_seed113_crop.png,flux,prof_doctor,Man,White,4,Man,Middle Eastern,50,True,4,89.41,1,Woman,Woman,Woman,5,3,3,Middle Eastern,White,White
prof_doctor_seed113_crop.png,flux,prof_doctor,Man,White,4,Man,Middle Eastern,50,True,9,57.2,1,Man,Man,Man,5,3,3,White,White,White
prof_doctor_seed113_crop.png,flux,prof_doctor,Man,White,4,Man,Middle Eastern,50,True,9,57.2,1,Man,Man,Man,5,3,5,Middle Eastern,Asian,Middle Eastern
prof_doctor_seed113_crop.png,flux,prof_doctor,Man,White,4,Man,Middle Eastern,50,True,9,57.2,1,Man,Man,Man,5,3,6,White,White,White
prof_doctor_seed113_crop.png,flux,prof_doctor,Man,White,4,Man,Middle Eastern,50,True,9,57.2,1,Man,Man,Man,5,2,3,White,White,White
prof_doctor_seed113_crop.png,flux,prof_doctor,Man,White,4,Man,Middle Eastern,50,True,9,57.2,1,Woman,Woman,Woman,5,3,3,Middle Eastern,White,White
prof_doctor_seed113_crop.png,flux,prof_doctor,Man,White,4,Man,Middle Eastern,50,True,5,85.79,1,Man,Man,Man,5,3,3,White,White,White
prof_doctor_seed113_crop.png,flux,prof_doctor,Man,White,4,Man,Middle Eastern,50,True,5,85.79,1,Man,Man,Man,5,3,5,Middle Eastern,Asian,Middle Eastern
prof_doctor_seed113_crop.png,flux,prof_doctor,Man,White,4,Man,Middle Eastern,50,True,5,85.79,1,Man,Man,Man,5,3,6,White,White,White
prof_doctor_seed113_crop.png,flux,prof_doctor,Man,White,4,Man,Middle Eastern,50,True,5,85.79,1,Man,Man,Man,5,2,3,White,White,White
prof_doctor_seed113_crop.png,flux,prof_doctor,Man,White,4,Man,Middle Eastern,50,True,5,85.79,1,Woman,Woman,Woman,5,3,3,Middle Eastern,White,White
prof_doctor_seed113_crop.png,flux,prof_doctor,Man,White,4,Man,Middle Eastern,50,True,5,88.73,1,Man,Man,Man,5,3,3,White,White,White
prof_doctor_seed113_crop.png,flux,prof_doctor,Man,White,4,Man,Middle Eastern,50,True,5,88.73,1,Man,Man,Man,5,3,5,Middle Eastern,Asian,Middle Eastern
prof_doctor_seed113_crop.png,flux,prof_doctor,Man,White,4,Man,Middle Eastern,50,True,5,88.73,1,Man,Man,Man,5,3,6,White,White,White
prof_doctor_seed113_crop.png,flux,prof_doctor,Man,White,4,Man,Middle Eastern,50,True,5,88.73,1,Man,Man,Man,5,2,3,White,White,White
prof_doctor_seed113_crop.png,flux,prof_doctor,Man,White,4,Man,Middle Eastern,50,True,5,88.73,1,Woman,Woman,Woman,5,3,3,Middle Eastern,White,White
prof_doctor_seed113_crop.png,flux,prof_doctor,Man,White,4,Man,Middle Eastern,50,True,4,86.25,1,Man,Man,Man,5,3,3,White,White,White
prof_doctor_seed113_crop.png,flux,prof_doctor,Man,White,4,Man,Middle Eastern,50,True,4,86.25,1,Man,Man,Man,5,3,5,Middle Eastern,Asian,Middle Eastern
prof_doctor_seed113_crop.png,flux,prof_doctor,Man,White,4,Man,Middle Eastern,50,True,4,86.25,1,Man,Man,Man,5,3,6,White,White,White
prof_doctor_seed113_crop.png,flux,prof_doctor,Man,White,4,Man,Middle Eastern,50,True,4,86.25,1,Man,Man,Man,5,2,3,White,White,White
prof_doctor_seed113_crop.png,flux,prof_doctor,Man,White,4,Man,Middle Eastern,50,True,4,86.25,1,Woman,Woman,Woman,5,3,3,Middle Eastern,White,White
prof_doctor_seed113_crop.png,flux,prof_doctor,Man,White,4,Man,White,24,True,4,89.41,1,Man,Man,Man,5,3,3,White,White,White
prof_doctor_seed113_crop.png,flux,prof_doctor,Man,White,4,Man,White,24,True,4,89.41,1,Man,Man,Man,5,3,5,Middle Eastern,Asian,Middle Eastern
prof_doctor_seed113_crop.png,flux,prof_doctor,Man,White,4,Man,White,24,True,4,89.41,1,Man,Man,Man,5,3,6,White,White,White
prof_doctor_seed113_crop.png,flux,prof_doctor,Man,White,4,Man,White,24,True,4,89.41,1,Man,Man,Man,5,2,3,White,White,White
prof_doctor_seed113_crop.png,flux,prof_doctor,Man,White,4,Man,White,24,True,4,89.41,1,Woman,Woman,Woman,5,3,3,Middle Eastern,White,White
prof_doctor_seed113_crop.png,flux,prof_doctor,Man,White,4,Man,White,24,True,9,57.2,1,Man,Man,Man,5,3,3,White,White,White
prof_doctor_seed113_crop.png,flux,prof_doctor,Man,White,4,Man,White,24,True,9,57.2,1,Man,Man,Man,5,3,5,Middle Eastern,Asian,Middle Eastern
prof_doctor_seed113_crop.png,flux,prof_doctor,Man,White,4,Man,White,24,True,9,57.2,1,Man,Man,Man,5,3,6,White,White,White
prof_doctor_seed113_crop.png,flux,prof_doctor,Man,White,4,Man,White,24,True,9,57.2,1,Man,Man,Man,5,2,3,White,White,White
prof_doctor_seed113_crop.png,flux,prof_doctor,Man,White,4,Man,White,24,True,9,57.2,1,Woman,Woman,Woman,5,3,3,Middle Eastern,White,White
prof_doctor_seed113_crop.png,flux,prof_doctor,Man,White,4,Man,White,24,True,5,85.79,1,Man,Man,Man,5,3,3,White,White,White
prof_doctor_seed113_crop.png,flux,prof_doctor,Man,White,4,Man,White,24,True,5,85.79,1,Man,Man,Man,5,3,5,Middle Eastern,Asian,Middle Eastern
prof_doctor_seed113_crop.png,flux,prof_doctor,Man,White,4,Man,White,24,True,5,85.79,1,Man,Man,Man,5,3,6,White,White,White
prof_doctor_seed113_crop.png,flux,prof_doctor,Man,White,4,Man,White,24,True,5,85.79,1,Man,Man,Man,5,2,3,White,White,White
prof_doctor_seed113_crop.png,flux,prof_doctor,Man,White,4,Man,White,24,True,5,85.79,1,Woman,Woman,Woman,5,3,3,Middle Eastern,White,White
prof_doctor_seed113_crop.png,flux,prof_doctor,Man,White,4,Man,White,24,True,5,88.73,1,Man,Man,Man,5,3,3,White,White,White
prof_doctor_seed113_crop.png,flux,prof_doctor,Man,White,4,Man,White,24,True,5,88.73,1,Man,Man,Man,5,3,5,Middle Eastern,Asian,Middle Eastern
prof_doctor_seed113_crop.png,flux,prof_doctor,Man,White,4,Man,White,24,True,5,88.73,1,Man,Man,Man,5,3,6,White,White,White
prof_doctor_seed113_crop.png,flux,prof_doctor,Man,White,4,Man,White,24,True,5,88.73,1,Man,Man,Man,5,2,3,White,White,White
prof_doctor_seed113_crop.png,flux,prof_doctor,Man,White,4,Man,White,24,True,5,88.73,1,Woman,Woman,Woman,5,3,3,Middle Eastern,White,White
prof_doctor_seed113_crop.png,flux,prof_doctor,Man,White,4,Man,White,24,True,4,86.25,1,Man,Man,Man,5,3,3,White,White,White
prof_doctor_seed113_crop.png,flux,prof_doctor,Man,White,4,Man,White,24,True,4,86.25,1,Man,Man,Man,5,3,5,Middle Eastern,Asian,Middle Eastern
prof_doctor_seed113_crop.png,flux,prof_doctor,Man,White,4,Man,White,24,True,4,86.25,1,Man,Man,Man,5,3,6,White,White,White
prof_doctor_seed113_crop.png,flux,prof_doctor,Man,White,4,Man,White,24,True,4,86.25,1,Man,Man,Man,5,2,3,White,White,White
prof_doctor_seed113_crop.png,flux,prof_doctor,Man,White,4,Man,White,24,True,4,86.25,1,Woman,Woman,Woman,5,3,3,Middle Eastern,White,White
prof_doctor_seed113_crop.png,flux,prof_doctor,Man,White,4,Woman,White,31,True,4,89.41,1,Man,Man,Man,5,3,3,White,White,White
prof_doctor_seed113_crop.png,flux,prof_doctor,Man,White,4,Woman,White,31,True,4,89.41,1,Man,Man,Man,5,3,5,Middle Eastern,Asian,Middle Eastern
prof_doctor_seed113_crop.png,flux,prof_doctor,Man,White,4,Woman,White,31,True,4,89.41,1,Man,Man,Man,5,3,6,White,White,White
prof_doctor_seed113_crop.png,flux,prof_doctor,Man,White,4,Woman,White,31,True,4,89.41,1,Man,Man,Man,5,2,3,White,White,White
prof_doctor_seed113_crop.png,flux,prof_doctor,Man,White,4,Woman,White,31,True,4,89.41,1,Woman,Woman,Woman,5,3,3,Middle Eastern,White,White
prof_doctor_seed113_crop.png,flux,prof_doctor,Man,White,4,Woman,White,31,True,9,57.2,1,Man,Man,Man,5,3,3,White,White,White
prof_doctor_seed113_crop.png,flux,prof_doctor,Man,White,4,Woman,White,31,True,9,57.2,1,Man,Man,Man,5,3,5,Middle Eastern,Asian,Middle Eastern
prof_doctor_seed113_crop.png,flux,prof_doctor,Man,White,4,Woman,White,31,True,9,57.2,1,Man,Man,Man,5,3,6,White,White,White
prof_doctor_seed113_crop.png,flux,prof_doctor,Man,White,4,Woman,White,31,True,9,57.2,1,Man,Man,Man,5,2,3,White,White,White
prof_doctor_seed113_crop.png,flux,prof_doctor,Man,White,4,Woman,White,31,True,9,57.2,1,Woman,Woman,Woman,5,3,3,Middle Eastern,White,White
prof_doctor_seed113_crop.png,flux,prof_doctor,Man,White,4,Woman,White,31,True,5,85.79,1,Man,Man,Man,5,3,3,White,White,White
prof_doctor_seed113_crop.png,flux,prof_doctor,Man,White,4,Woman,White,31,True,5,85.79,1,Man,Man,Man,5,3,5,Middle Eastern,Asian,Middle Eastern
prof_doctor_seed113_crop.png,flux,prof_doctor,Man,White,4,Woman,White,31,True,5,85.79,1,Man,Man,Man,5,3,6,White,White,White
prof_doctor_seed113_crop.png,flux,prof_doctor,Man,White,4,Woman,White,31,True,5,85.79,1,Man,Man,Man,5,2,3,White,White,White
prof_doctor_seed113_crop.png,flux,prof_doctor,Man,White,4,Woman,White,31,True,5,85.79,1,Woman,Woman,Woman,5,3,3,Middle Eastern,White,White
prof_doctor_seed113_crop.png,flux,prof_doctor,Man,White,4,Woman,White,31,True,5,88.73,1,Man,Man,Man,5,3,3,White,White,White
prof_doctor_seed113_crop.png,flux,prof_doctor,Man,White,4,Woman,White,31,True,5,88.73,1,Man,Man,Man,5,3,5,Middle Eastern,Asian,Middle Eastern
prof_doctor_seed113_crop.png,flux,prof_doctor,Man,White,4,Woman,White,31,True,5,88.73,1,Man,Man,Man,5,3,6,White,White,White
prof_doctor_seed113_crop.png,flux,prof_doctor,Man,White,4,Woman,White,31,True,5,88.73,1,Man,Man,Man,5,2,3,White,White,White
prof_doctor_seed113_crop.png,flux,prof_doctor,Man,White,4,Woman,White,31,True,5,88.73,1,Woman,Woman,Woman,5,3,3,Middle Eastern,White,White
prof_doctor_seed113_crop.png,flux,prof_doctor,Man,White,4,Woman,White,31,True,4,86.25,1,Man,Man,Man,5,3,3,White,White,White
prof_doctor_seed113_crop.png,flux,prof_doctor,Man,White,4,Woman,White,31,True,4,86.25,1,Man,Man,Man,5,3,5,Middle Eastern,Asian,Middle Eastern
prof_doctor_seed113_crop.png,flux,prof_doctor,Man,White,4,Woman,White,31,True,4,86.25,1,Man,Man,Man,5,3,6,White,White,White
prof_doctor_seed113_crop.png,flux,prof_doctor,Man,White,4,Woman,White,31,True,4,86.25,1,Man,Man,Man,5,2,3,White,White,White
prof_doctor_seed113_crop.png,flux,prof_doctor,Man,White,4,Woman,White,31,True,4,86.25,1,Woman,Woman,Woman,5,3,3,Middle Eastern,White,White
prof_doctor_seed113_crop.png,flux,prof_doctor,Man,White,4,Man,White,27,True,4,89.41,1,Man,Man,Man,5,3,3,White,White,White
prof_doctor_seed113_crop.png,flux,prof_doctor,Man,White,4,Man,White,27,True,4,89.41,1,Man,Man,Man,5,3,5,Middle Eastern,Asian,Middle Eastern
prof_doctor_seed113_crop.png,flux,prof_doctor,Man,White,4,Man,White,27,True,4,89.41,1,Man,Man,Man,5,3,6,White,White,White
prof_doctor_seed113_crop.png,flux,prof_doctor,Man,White,4,Man,White,27,True,4,89.41,1,Man,Man,Man,5,2,3,White,White,White
prof_doctor_seed113_crop.png,flux,prof_doctor,Man,White,4,Man,White,27,True,4,89.41,1,Woman,Woman,Woman,5,3,3,Middle Eastern,White,White
prof_doctor_seed113_crop.png,flux,prof_doctor,Man,White,4,Man,White,27,True,9,57.2,1,Man,Man,Man,5,3,3,White,White,White
prof_doctor_seed113_crop.png,flux,prof_doctor,Man,White,4,Man,White,27,True,9,57.2,1,Man,Man,Man,5,3,5,Middle Eastern,Asian,Middle Eastern
prof_doctor_seed113_crop.png,flux,prof_doctor,Man,White,4,Man,White,27,True,9,57.2,1,Man,Man,Man,5,3,6,White,White,White
prof_doctor_seed113_crop.png,flux,prof_doctor,Man,White,4,Man,White,27,True,9,57.2,1,Man,Man,Man,5,2,3,White,White,White
prof_doctor_seed113_crop.png,flux,prof_doctor,Man,White,4,Man,White,27,True,9,57.2,1,Woman,Woman,Woman,5,3,3,Middle Eastern,White,White
prof_doctor_seed113_crop.png,flux,prof_doctor,Man,White,4,Man,White,27,True,5,85.79,1,Man,Man,Man,5,3,3,White,White,White
prof_doctor_seed113_crop.png,flux,prof_doctor,Man,White,4,Man,White,27,True,5,85.79,1,Man,Man,Man,5,3,5,Middle Eastern,Asian,Middle Eastern
prof_doctor_seed113_crop.png,flux,prof_doctor,Man,White,4,Man,White,27,True,5,85.79,1,Man,Man,Man,5,3,6,White,White,White
prof_doctor_seed113_crop.png,flux,prof_doctor,Man,White,4,Man,White,27,True,5,85.79,1,Man,Man,Man,5,2,3,White,White,White
prof_doctor_seed113_crop.png,flux,prof_doctor,Man,White,4,Man,White,27,True,5,85.79,1,Woman,Woman,Woman,5,3,3,Middle Eastern,White,White
prof_doctor_seed113_crop.png,flux,prof_doctor,Man,White,4,Man,White,27,True,5,88.73,1,Man,Man,Man,5,3,3,White,White,White
prof_doctor_seed113_crop.png,flux,prof_doctor,Man,White,4,Man,White,27,True,5,88.73,1,Man,Man,Man,5,3,5,Middle Eastern,Asian,Middle Eastern
prof_doctor_seed113_crop.png,flux,prof_doctor,Man,White,4,Man,White,27,True,5,88.73,1,Man,Man,Man,5,3,6,White,White,White
prof_doctor_seed113_crop.png,flux,prof_doctor,Man,White,4,Man,White,27,True,5,88.73,1,Man,Man,Man,5,2,3,White,White,White
prof_doctor_seed113_crop.png,flux,prof_doctor,Man,White,4,Man,White,27,True,5,88.73,1,Woman,Woman,Woman,5,3,3,Middle Eastern,White,White
prof_doctor_seed113_crop.png,flux,prof_doctor,Man,White,4,Man,White,27,True,4,86.25,1,Man,Man,Man,5,3,3,White,White,White
prof_doctor_seed113_crop.png,flux,prof_doctor,Man,White,4,Man,White,27,True,4,86.25,1,Man,Man,Man,5,3,5,Middle Eastern,Asian,Middle Eastern
prof_doctor_seed113_crop.png,flux,prof_doctor,Man,White,4,Man,White,27,True,4,86.25,1,Man,Man,Man,5,3,6,White,White,White
prof_doctor_seed113_crop.png,flux,prof_doctor,Man,White,4,Man,White,27,True,4,86.25,1,Man,Man,Man,5,2,3,White,White,White
prof_doctor_seed113_crop.png,flux,prof_doctor,Man,White,4,Man,White,27,True,4,86.25,1,Woman,Woman,Woman,5,3,3,Middle Eastern,White,White
prof_doctor_seed109_crop.png,zimage,prof_doctor,Man,White,4,Man,Latino Hispanic,27,True,6,88.99,1,Man,Man,Man,5,3,5,Middle Eastern,Asian,Middle Eastern
prof_doctor_seed109_crop.png,zimage,prof_doctor,Man,White,4,Man,Latino Hispanic,27,True,6,88.99,1,Man,Man,Man,5,3,5,Middle Eastern,White,White
prof_doctor_seed109_crop.png,zimage,prof_doctor,Man,White,4,Man,Latino Hispanic,27,True,6,88.99,1,Man,Man,Man,5,3,5,White,White,White
prof_doctor_seed109_crop.png,zimage,prof_doctor,Man,White,4,Man,Latino Hispanic,27,True,6,88.99,1,Woman,Woman,Woman,3,2,5,White,White,White
prof_doctor_seed109_crop.png,zimage,prof_doctor,Man,White,4,Man,Latino Hispanic,27,True,6,88.99,1,Man,Man,Man,5,3,3,White,White,White
prof_doctor_seed109_crop.png,zimage,prof_doctor,Man,White,4,Man,Latino Hispanic,27,True,9,4.96,6,Man,Man,Man,5,3,5,Middle Eastern,Asian,Middle Eastern
prof_doctor_seed109_crop.png,zimage,prof_doctor,Man,White,4,Man,Latino Hispanic,27,True,9,4.96,6,Man,Man,Man,5,3,5,Middle Eastern,White,White
prof_doctor_seed109_crop.png,zimage,prof_doctor,Man,White,4,Man,Latino Hispanic,27,True,9,4.96,6,Man,Man,Man,5,3,5,White,White,White
prof_doctor_seed109_crop.png,zimage,prof_doctor,Man,White,4,Man,Latino Hispanic,27,True,9,4.96,6,Woman,Woman,Woman,3,2,5,White,White,White
prof_doctor_seed109_crop.png,zimage,prof_doctor,Man,White,4,Man,Latino Hispanic,27,True,9,4.96,6,Man,Man,Man,5,3,3,White,White,White
prof_doctor_seed109_crop.png,zimage,prof_doctor,Man,White,4,Man,Latino Hispanic,27,True,5,74.47,1,Man,Man,Man,5,3,5,Middle Eastern,Asian,Middle Eastern
prof_doctor_seed109_crop.png,zimage,prof_doctor,Man,White,4,Man,Latino Hispanic,27,True,5,74.47,1,Man,Man,Man,5,3,5,Middle Eastern,White,White
prof_doctor_seed109_crop.png,zimage,prof_doctor,Man,White,4,Man,Latino Hispanic,27,True,5,74.47,1,Man,Man,Man,5,3,5,White,White,White
prof_doctor_seed109_crop.png,zimage,prof_doctor,Man,White,4,Man,Latino Hispanic,27,True,5,74.47,1,Woman,Woman,Woman,3,2,5,White,White,White
prof_doctor_seed109_crop.png,zimage,prof_doctor,Man,White,4,Man,Latino Hispanic,27,True,5,74.47,1,Man,Man,Man,5,3,3,White,White,White
prof_doctor_seed109_crop.png,zimage,prof_doctor,Man,White,4,Man,Latino Hispanic,27,True,5,-87.95,9,Man,Man,Man,5,3,5,Middle Eastern,Asian,Middle Eastern
prof_doctor_seed109_crop.png,zimage,prof_doctor,Man,White,4,Man,Latino Hispanic,27,True,5,-87.95,9,Man,Man,Man,5,3,5,Middle Eastern,White,White
prof_doctor_seed109_crop.png,zimage,prof_doctor,Man,White,4,Man,Latino Hispanic,27,True,5,-87.95,9,Man,Man,Man,5,3,5,White,White,White
prof_doctor_seed109_crop.png,zimage,prof_doctor,Man,White,4,Man,Latino Hispanic,27,True,5,-87.95,9,Woman,Woman,Woman,3,2,5,White,White,White
prof_doctor_seed109_crop.png,zimage,prof_doctor,Man,White,4,Man,Latino Hispanic,27,True,5,-87.95,9,Man,Man,Man,5,3,3,White,White,White
prof_doctor_seed109_crop.png,zimage,prof_doctor,Man,White,4,Man,Latino Hispanic,27,True,4,-73.41,9,Man,Man,Man,5,3,5,Middle Eastern,Asian,Middle Eastern
prof_doctor_seed109_crop.png,zimage,prof_doctor,Man,White,4,Man,Latino Hispanic,27,True,4,-73.41,9,Man,Man,Man,5,3,5,Middle Eastern,White,White
prof_doctor_seed109_crop.png,zimage,prof_doctor,Man,White,4,Man,Latino Hispanic,27,True,4,-73.41,9,Man,Man,Man,5,3,5,White,White,White
prof_doctor_seed109_crop.png,zimage,prof_doctor,Man,White,4,Man,Latino Hispanic,27,True,4,-73.41,9,Woman,Woman,Woman,3,2,5,White,White,White
prof_doctor_seed109_crop.png,zimage,prof_doctor,Man,White,4,Man,Latino Hispanic,27,True,4,-73.41,9,Man,Man,Man,5,3,3,White,White,White
prof_doctor_seed109_crop.png,zimage,prof_doctor,Man,White,4,Man,White,45,True,6,88.99,1,Man,Man,Man,5,3,5,Middle Eastern,Asian,Middle Eastern
prof_doctor_seed109_crop.png,zimage,prof_doctor,Man,White,4,Man,White,45,True,6,88.99,1,Man,Man,Man,5,3,5,Middle Eastern,White,White
prof_doctor_seed109_crop.png,zimage,prof_doctor,Man,White,4,Man,White,45,True,6,88.99,1,Man,Man,Man,5,3,5,White,White,White
prof_doctor_seed109_crop.png,zimage,prof_doctor,Man,White,4,Man,White,45,True,6,88.99,1,Woman,Woman,Woman,3,2,5,White,White,White
prof_doctor_seed109_crop.png,zimage,prof_doctor,Man,White,4,Man,White,45,True,6,88.99,1,Man,Man,Man,5,3,3,White,White,White
prof_doctor_seed109_crop.png,zimage,prof_doctor,Man,White,4,Man,White,45,True,9,4.96,6,Man,Man,Man,5,3,5,Middle Eastern,Asian,Middle Eastern
prof_doctor_seed109_crop.png,zimage,prof_doctor,Man,White,4,Man,White,45,True,9,4.96,6,Man,Man,Man,5,3,5,Middle Eastern,White,White
prof_doctor_seed109_crop.png,zimage,prof_doctor,Man,White,4,Man,White,45,True,9,4.96,6,Man,Man,Man,5,3,5,White,White,White
prof_doctor_seed109_crop.png,zimage,prof_doctor,Man,White,4,Man,White,45,True,9,4.96,6,Woman,Woman,Woman,3,2,5,White,White,White
prof_doctor_seed109_crop.png,zimage,prof_doctor,Man,White,4,Man,White,45,True,9,4.96,6,Man,Man,Man,5,3,3,White,White,White
prof_doctor_seed109_crop.png,zimage,prof_doctor,Man,White,4,Man,White,45,True,5,74.47,1,Man,Man,Man,5,3,5,Middle Eastern,Asian,Middle Eastern
prof_doctor_seed109_crop.png,zimage,prof_doctor,Man,White,4,Man,White,45,True,5,74.47,1,Man,Man,Man,5,3,5,Middle Eastern,White,White
prof_doctor_seed109_crop.png,zimage,prof_doctor,Man,White,4,Man,White,45,True,5,74.47,1,Man,Man,Man,5,3,5,White,White,White
prof_doctor_seed109_crop.png,zimage,prof_doctor,Man,White,4,Man,White,45,True,5,74.47,1,Woman,Woman,Woman,3,2,5,White,White,White
prof_doctor_seed109_crop.png,zimage,prof_doctor,Man,White,4,Man,White,45,True,5,74.47,1,Man,Man,Man,5,3,3,White,White,White
