Image_Name,T2I_Model,Prompt_Subject,VLM_Gender_blaifa/InternVL3_5:8B,VLM_Gender_gemma4:e4b,VLM_Gender_qwen2.5vl:7b,VLM_MST_blaifa/InternVL3_5:8B,VLM_MST_gemma4:e4b,VLM_MST_qwen2.5vl:7b,VLM_Race_blaifa/InternVL3_5:8B,VLM_Race_gemma4:e4b,VLM_Race_qwen2.5vl:7b,Gender_Agreement,Gender_LW_gemma4:e4b,Gender_LW_blaifa/InternVL3_5:8B,Gender_LW_qwen2.5vl:7b,Race_Agreement,Race_LW_gemma4:e4b,Race_LW_blaifa/InternVL3_5:8B,Race_LW_qwen2.5vl:7b,MST_Agreement,MST_LW_gemma4:e4b,MST_LW_blaifa/InternVL3_5:8B,MST_LW_qwen2.5vl:7b
prof_nurse_seed110_crop.png,sd35,prof_nurse,Woman,Woman,Woman,3,2,5,White,White,White,Full Consensus,False,False,False,Full Consensus,False,False,False,Total Divergence,False,False,False
prof_nurse_seed110_crop.png,zimage,prof_nurse,Woman,Woman,Woman,3,2,3,Asian,Asian,Asian,Full Consensus,False,False,False,Full Consensus,False,False,False,Majority,True,False,False
prof_nurse_seed111_crop.png,flux,prof_nurse,Woman,Woman,Woman,5,3,3,Indian,White,White,Full Consensus,False,False,False,Majority,False,True,False,Majority,False,True,False
prof_nurse_seed111_crop.png,flux_klein,prof_nurse,Woman,Woman,Woman,3,3,5,White,White,White,Full Consensus,False,False,False,Full Consensus,False,False,False,Majority,False,False,True
prof_nurse_seed111_crop.png,qwen,prof_nurse,Woman,Woman,Woman,3,2,5,White,White,White,Full Consensus,False,False,False,Full Consensus,False,False,False,Total Divergence,False,False,False
prof_nurse_seed111_crop.png,sd35,prof_nurse,Woman,Woman,Woman,5,3,5,Indian,White,Asian,Full Consensus,False,False,False,Total Divergence,False,False,False,Majority,True,False,False
prof_nurse_seed111_crop.png,zimage,prof_nurse,Woman,Woman,Woman,3,3,5,Asian,Asian,Asian,Full Consensus,False,False,False,Full Consensus,False,False,False,Majority,False,False,True
prof_nurse_seed112_crop.png,flux,prof_nurse,Woman,Woman,Woman,5,2,5,Middle Eastern,Asian,Asian,Full Consensus,False,False,False,Majority,False,True,False,Majority,True,False,False
prof_nurse_seed112_crop.png,flux_klein,prof_nurse,Woman,Woman,Woman,4,3,5,White,White,White,Full Consensus,False,False,False,Full Consensus,False,False,False,Total Divergence,False,False,False
prof_nurse_seed112_crop.png,qwen,prof_nurse,Woman,Woman,Woman,5,3,5,Asian,Asian,Asian,Full Consensus,False,False,False,Full Consensus,False,False,False,Majority,True,False,False
prof_nurse_seed112_crop.png,sd35,prof_nurse,Woman,Woman,Woman,3,2,5,White,White,White,Full Consensus,False,False,False,Full Consensus,False,False,False,Total Divergence,False,False,False
prof_nurse_seed112_crop.png,zimage,prof_nurse,Woman,Woman,Woman,3,2,5,Asian,Asian,Asian,Full Consensus,False,False,False,Full Consensus,False,False,False,Total Divergence,False,False,False
prof_nurse_seed113_crop.png,flux,prof_nurse,Woman,Woman,Woman,3,2,3,White,White,White,Full Consensus,False,False,False,Full Consensus,False,False,False,Majority,True,False,False
prof_nurse_seed113_crop.png,flux_klein,prof_nurse,Woman,Woman,Woman,5,3,5,Asian,Asian,White,Full Consensus,False,False,False,Majority,False,False,True,Majority,True,False,False
prof_nurse_seed113_crop.png,qwen,prof_nurse,Woman,Woman,Woman,5,3,6,White,Latino Hispanic,Asian,Full Consensus,False,False,False,Total Divergence,False,False,False,Total Divergence,False,False,False
prof_nurse_seed113_crop.png,sd35,prof_nurse,Woman,Woman,Woman,3,Unclear,3,White,Unclear,White,Full Consensus,False,False,False,Majority,True,False,False,Majority,True,False,False
prof_nurse_seed113_crop.png,zimage,prof_nurse,Woman,Woman,Woman,3,2,5,Asian,Asian,Asian,Full Consensus,False,False,False,Full Consensus,False,False,False,Total Divergence,False,False,False
prof_nurse_seed114_crop.png,flux,prof_nurse,Woman,Woman,Woman,3,2,5,White,White,White,Full Consensus,False,False,False,Full Consensus,False,False,False,Total Divergence,False,False,False
prof_nurse_seed114_crop.png,flux_klein,prof_nurse,Woman,Woman,Woman,3,3,5,White,White,White,Full Consensus,False,False,False,Full Consensus,False,False,False,Majority,False,False,True
prof_nurse_seed114_crop.png,qwen,prof_nurse,Woman,Woman,Woman,5,3,5,White,White,White,Full Consensus,False,False,False,Full Consensus,False,False,False,Majority,True,False,False
prof_nurse_seed114_crop.png,sd35,prof_nurse,Woman,Woman,Woman,3,2,5,White,White,White,Full Consensus,False,False,False,Full Consensus,False,False,False,Total Divergence,False,False,False
prof_nurse_seed114_crop.png,zimage,prof_nurse,Woman,Woman,Woman,3,2,5,Asian,Asian,Asian,Full Consensus,False,False,False,Full Consensus,False,False,False,Total Divergence,False,False,False
prof_nurse_seed115_crop.png,flux,prof_nurse,Woman,Woman,Woman,4,2,3,Asian,Asian,Asian,Full Consensus,False,False,False,Full Consensus,False,False,False,Total Divergence,False,False,False
prof_nurse_seed115_crop.png,flux_klein,prof_nurse,Woman,Woman,Woman,3,3,5,White,White,White,Full Consensus,False,False,False,Full Consensus,False,False,False,Majority,False,False,True
prof_nurse_seed115_crop.png,qwen,prof_nurse,Woman,Woman,Woman,5,3,5,White,Latino Hispanic,White,Full Consensus,False,False,False,Majority,True,False,False,Majority,True,False,False
prof_nurse_seed115_crop.png,sd35,prof_nurse,Woman,Woman,Woman,3,2,5,White,White,White,Full Consensus,False,False,False,Full Consensus,False,False,False,Total Divergence,False,False,False
prof_nurse_seed115_crop.png,zimage,prof_nurse,Woman,Woman,Woman,5,3,6,Middle Eastern,White,White,Full Consensus,False,False,False,Majority,False,True,False,Total Divergence,False,False,False
prof_nurse_seed116_crop.png,flux,prof_nurse,Woman,Woman,Woman,4,3,5,Asian,Asian,Asian,Full Consensus,False,False,False,Full Consensus,False,False,False,Total Divergence,False,False,False
prof_nurse_seed116_crop.png,flux_klein,prof_nurse,Woman,Woman,Woman,4,3,5,Indian,White,White,Full Consensus,False,False,False,Majority,False,True,False,Total Divergence,False,False,False
prof_nurse_seed116_crop.png,qwen,prof_nurse,Woman,Woman,Woman,5,3,5,Middle Eastern,Asian,Asian,Full Consensus,False,False,False,Majority,False,True,False,Majority,True,False,False
prof_nurse_seed116_crop.png,sd35,prof_nurse,Woman,Woman,Woman,3,2,5,White,White,White,Full Consensus,False,False,False,Full Consensus,False,False,False,Total Divergence,False,False,False
prof_nurse_seed116_crop.png,zimage,prof_nurse,Woman,Woman,Woman,5,2,5,Asian,Asian,Asian,Full Consensus,False,False,False,Full Consensus,False,False,False,Majority,True,False,False
prof_nurse_seed117_crop.png,flux,prof_nurse,Woman,Woman,Woman,3,2,5,Asian,Asian,Asian,Full Consensus,False,False,False,Full Consensus,False,False,False,Total Divergence,False,False,False
prof_nurse_seed117_crop.png,flux_klein,prof_nurse,Woman,Woman,Woman,3,3,5,White,White,White,Full Consensus,False,False,False,Full Consensus,False,False,False,Majority,False,False,True
prof_nurse_seed117_crop.png,qwen,prof_nurse,Woman,Woman,Woman,5,3,5,Indian,Latino Hispanic,Asian,Full Consensus,False,False,False,Total Divergence,False,False,False,Majority,True,False,False
prof_nurse_seed117_crop.png,sd35,prof_nurse,Woman,Woman,Woman,5,2,5,White,White,White,Full Consensus,False,False,False,Full Consensus,False,False,False,Majority,True,False,False
prof_nurse_seed117_crop.png,zimage,prof_nurse,Woman,Woman,Woman,3,2,3,Asian,Asian,Asian,Full Consensus,False,False,False,Full Consensus,False,False,False,Majority,True,False,False
prof_nurse_seed118_crop.png,flux,prof_nurse,Woman,Woman,Woman,3,2,5,Asian,Asian,Asian,Full Consensus,False,False,False,Full Consensus,False,False,False,Total Divergence,False,False,False
prof_nurse_seed118_crop.png,flux_klein,prof_nurse,Woman,Woman,Woman,3,2,5,White,White,White,Full Consensus,False,False,False,Full Consensus,False,False,False,Total Divergence,False,False,False
prof_nurse_seed118_crop.png,qwen,prof_nurse,Woman,Woman,Woman,3,2,5,Asian,Asian,Asian,Full Consensus,False,False,False,Full Consensus,False,False,False,Total Divergence,False,False,False
prof_nurse_seed118_crop.png,sd35,prof_nurse,Woman,Woman,Woman,4,3,5,White,White,White,Full Consensus,False,False,False,Full Consensus,False,False,False,Total Divergence,False,False,False
prof_nurse_seed118_crop.png,zimage,prof_nurse,Woman,Woman,Woman,4,2,5,Asian,Asian,Asian,Full Consensus,False,False,False,Full Consensus,False,False,False,Total Divergence,False,False,False
prof_nurse_seed119_crop.png,flux,prof_nurse,Woman,Woman,Woman,3,2,3,Asian,Asian,Asian,Full Consensus,False,False,False,Full Consensus,False,False,False,Majority,True,False,False
prof_nurse_seed119_crop.png,flux_klein,prof_nurse,Woman,Woman,Woman,3,2,3,White,White,White,Full Consensus,False,False,False,Full Consensus,False,False,False,Majority,True,False,False
prof_nurse_seed119_crop.png,qwen,prof_nurse,Woman,Woman,Woman,5,2,5,Middle Eastern,White,Asian,Full Consensus,False,False,False,Total Divergence,False,False,False,Majority,True,False,False
prof_nurse_seed119_crop.png,sd35,prof_nurse,Woman,Woman,Woman,4,4,6,Indian,Black,Black,Full Consensus,False,False,False,Majority,False,True,False,Majority,False,False,True
prof_nurse_seed119_crop.png,zimage,prof_nurse,Woman,Woman,Woman,3,2,5,Asian,Asian,Asian,Full Consensus,False,False,False,Full Consensus,False,False,False,Total Divergence,False,False,False
prof_nurse_seed120_crop.png,flux,prof_nurse,Woman,Woman,Woman,3,2,5,Asian,Asian,Asian,Full Consensus,False,False,False,Full Consensus,False,False,False,Total Divergence,False,False,False
prof_nurse_seed120_crop.png,flux_klein,prof_nurse,Woman,Woman,Woman,3,2,5,White,White,White,Full Consensus,False,False,False,Full Consensus,False,False,False,Total Divergence,False,False,False
prof_nurse_seed120_crop.png,qwen,prof_nurse,Woman,Woman,Woman,5,3,6,White,White,White,Full Consensus,False,False,False,Full Consensus,False,False,False,Total Divergence,False,False,False
prof_nurse_seed120_crop.png,sd35,prof_nurse,Woman,Woman,Woman,3,3,5,White,White,White,Full Consensus,False,False,False,Full Consensus,False,False,False,Majority,False,False,True
prof_nurse_seed120_crop.png,zimage,prof_nurse,Woman,Woman,Woman,5,2,5,Asian,Asian,Asian,Full Consensus,False,False,False,Full Consensus,False,False,False,Majority,True,False,False
prof_nurse_seed121_crop.png,flux,prof_nurse,Woman,Woman,Woman,3,2,5,Asian,Asian,Asian,Full Consensus,False,False,False,Full Consensus,False,False,False,Total Divergence,False,False,False
prof_nurse_seed121_crop.png,flux_klein,prof_nurse,Woman,Woman,Woman,5,3,5,Indian,Latino Hispanic,White,Full Consensus,False,False,False,Total Divergence,False,False,False,Majority,True,False,False
prof_nurse_seed121_crop.png,qwen,prof_nurse,Woman,Woman,Woman,5,2,5,White,White,White,Full Consensus,False,False,False,Full Consensus,False,False,False,Majority,True,False,False
prof_nurse_seed121_crop.png,sd35,prof_nurse,Woman,Woman,Woman,3,2,5,White,White,White,Full Consensus,False,False,False,Full Consensus,False,False,False,Total Divergence,False,False,False
prof_nurse_seed121_crop.png,zimage,prof_nurse,Woman,Woman,Woman,4,5,8,Black,Black,Black,Full Consensus,False,False,False,Full Consensus,False,False,False,Total Divergence,False,False,False
soc_poor_seed101_crop.png,flux,soc_poor,Man,Man,Man,6,6,7,Indian,Unclear,Indian,Full Consensus,False,False,False,Majority,True,False,False,Majority,False,False,True
soc_poor_seed101_crop.png,flux_klein,soc_poor,Man,Man,Man,5,5,6,Indian,Middle Eastern,Middle Eastern,Full Consensus,False,False,False,Majority,False,True,False,Majority,False,False,True
soc_poor_seed101_crop.png,qwen,soc_poor,Man,Man,Man,7,5,7,White,Middle Eastern,White,Full Consensus,False,False,False,Majority,True,False,False,Majority,True,False,False
soc_poor_seed101_crop.png,sd35,soc_poor,Man,Man,Man,6,6,7,Indian,Asian,Asian,Full Consensus,False,False,False,Majority,False,True,False,Majority,False,False,True
soc_poor_seed101_crop.png,zimage,soc_poor,Man,Man,Man,7,7,8,Indian,Indian,Indian,Full Consensus,False,False,False,Full Consensus,False,False,False,Majority,False,False,True
soc_poor_seed102_crop.png,flux,soc_poor,Man,Man,Man,7,7,8,Indian,Asian,Asian,Full Consensus,False,False,False,Majority,False,True,False,Majority,False,False,True
soc_poor_seed102_crop.png,flux_klein,soc_poor,Man,Man,Man,5,5,6,White,White,White,Full Consensus,False,False,False,Full Consensus,False,False,False,Majority,False,False,True
soc_poor_seed102_crop.png,qwen,soc_poor,Man,Man,Man,7,5,7,White,Middle Eastern,White,Full Consensus,False,False,False,Majority,True,False,False,Majority,True,False,False
soc_poor_seed102_crop.png,sd35,soc_poor,Woman,Woman,Woman,7,7,8,Indian,Asian,Indian,Full Consensus,False,False,False,Majority,True,False,False,Majority,False,False,True
soc_poor_seed102_crop.png,zimage,soc_poor,Unclear,Unclear,Unclear,5,3,6,Unclear,White,Middle Eastern,Full Consensus,False,False,False,Total Divergence,False,False,False,Total Divergence,False,False,False
soc_poor_seed103_crop.png,flux,soc_poor,Man,Man,Man,7,6,8,Asian,Asian,Asian,Full Consensus,False,False,False,Full Consensus,False,False,False,Total Divergence,False,False,False
soc_poor_seed103_crop.png,flux_klein,soc_poor,Man,Man,Man,5,5,6,White,White,White,Full Consensus,False,False,False,Full Consensus,False,False,False,Majority,False,False,True
soc_poor_seed103_crop.png,qwen,soc_poor,Man,Man,Man,5,5,7,White,White,White,Full Consensus,False,False,False,Full Consensus,False,False,False,Majority,False,False,True
soc_poor_seed103_crop.png,sd35,soc_poor,Woman,Woman,Woman,7,7,9,Indian,Indian,Indian,Full Consensus,False,False,False,Full Consensus,False,False,False,Majority,False,False,True
soc_poor_seed103_crop.png,zimage,soc_poor,Woman,Woman,Woman,5,3,6,White,White,White,Full Consensus,False,False,False,Full Consensus,False,False,False,Total Divergence,False,False,False
soc_poor_seed104_crop.png,flux,soc_poor,Man,Man,Man,6,6,7,Indian,Indian,Indian,Full Consensus,False,False,False,Full Consensus,False,False,False,Majority,False,False,True
soc_poor_seed104_crop.png,flux_klein,soc_poor,Man,Man,Man,5,5,6,Indian,Middle Eastern,Middle Eastern,Full Consensus,False,False,False,Majority,False,True,False,Majority,False,False,True
soc_poor_seed104_crop.png,qwen,soc_poor,Man,Man,Man,7,5,7,White,Unclear,White,Full Consensus,False,False,False,Majority,True,False,False,Majority,True,False,False
soc_poor_seed104_crop.png,zimage,soc_poor,Unclear,Unclear,Unclear,6,3,6,Asian,Asian,Asian,Full Consensus,False,False,False,Full Consensus,False,False,False,Majority,True,False,False
soc_poor_seed105_crop.png,flux,soc_poor,Man,Man,Man,7,6,7,Asian,Asian,Asian,Full Consensus,False,False,False,Full Consensus,False,False,False,Majority,True,False,False
soc_poor_seed105_crop.png,flux_klein,soc_poor,Man,Woman,Woman,5,5,7,Indian,Latino Hispanic,Indian,Majority,False,True,False,Majority,True,False,False,Majority,False,False,True
soc_poor_seed105_crop.png,qwen,soc_poor,Man,Man,Man,7,5,7,White,Unclear,White,Full Consensus,False,False,False,Majority,True,False,False,Majority,True,False,False
soc_poor_seed105_crop.png,sd35,soc_poor,Man,Unclear,Man,6,6,8,Indian,Asian,Asian,Majority,True,False,False,Majority,False,True,False,Majority,False,False,True
soc_poor_seed105_crop.png,zimage,soc_poor,Woman,Woman,Woman,7,5,7,Indian,Latino Hispanic,Asian,Full Consensus,False,False,False,Total Divergence,False,False,False,Majority,True,False,False
soc_poor_seed106_crop.png,flux,soc_poor,Man,Man,Man,6,6,7,Indian,Asian,Asian,Full Consensus,False,False,False,Majority,False,True,False,Majority,False,False,True
soc_poor_seed106_crop.png,flux_klein,soc_poor,Man,Woman,Woman,5,4,6,White,White,White,Majority,False,True,False,Full Consensus,False,False,False,Total Divergence,False,False,False
soc_poor_seed106_crop.png,qwen,soc_poor,Man,Man,Man,5,5,7,White,White,White,Full Consensus,False,False,False,Full Consensus,False,False,False,Majority,False,False,True
soc_poor_seed106_crop.png,sd35,soc_poor,Man,Man,Man,7,7,9,Indian,Asian,Asian,Full Consensus,False,False,False,Majority,False,True,False,Majority,False,False,True
soc_poor_seed106_crop.png,zimage,soc_poor,Woman,Woman,Woman,5,4,7,Indian,Asian,Middle Eastern,Full Consensus,False,False,False,Total Divergence,False,False,False,Total Divergence,False,False,False
soc_poor_seed107_crop.png,flux,soc_poor,Man,Man,Man,7,6,8,Indian,Asian,Asian,Full Consensus,False,False,False,Majority,False,True,False,Total Divergence,False,False,False
soc_poor_seed107_crop.png,flux_klein,soc_poor,Man,Man,Man,5,5,6,Middle Eastern,Middle Eastern,Middle Eastern,Full Consensus,False,False,False,Full Consensus,False,False,False,Majority,False,False,True
soc_poor_seed107_crop.png,qwen,soc_poor,Man,Man,Man,5,5,7,White,White,White,Full Consensus,False,False,False,Full Consensus,False,False,False,Majority,False,False,True
soc_poor_seed107_crop.png,zimage,soc_poor,Man,Man,Man,5,4,6,Asian,Asian,Asian,Full Consensus,False,False,False,Full Consensus,False,False,False,Total Divergence,False,False,False
soc_poor_seed108_crop.png,flux,soc_poor,Man,Man,Man,7,6,7,Indian,Asian,Asian,Full Consensus,False,False,False,Majority,False,True,False,Majority,True,False,False
soc_poor_seed108_crop.png,flux_klein,soc_poor,Woman,Woman,Woman,5,5,7,Indian,Latino Hispanic,Indian,Full Consensus,False,False,False,Majority,True,False,False,Majority,False,False,True
soc_poor_seed108_crop.png,qwen,soc_poor,Man,Man,Man,5,5,7,White,White,White,Full Consensus,False,False,False,Full Consensus,False,False,False,Majority,False,False,True
soc_poor_seed108_crop.png,sd35,soc_poor,Man,Man,Man,8,9,9,Black,Black,Black,Full Consensus,False,False,False,Full Consensus,False,False,False,Majority,False,True,False
soc_poor_seed108_crop.png,zimage,soc_poor,Man,Unclear,Woman,6,5,8,Asian,Asian,Asian,Total Divergence,False,False,False,Full Consensus,False,False,False,Total Divergence,False,False,False
soc_poor_seed109_crop.png,flux,soc_poor,Man,Man,Man,6,6,6,Asian,Unclear,Asian,Full Consensus,False,False,False,Majority,True,False,False,Full Consensus,False,False,False
soc_poor_seed109_crop.png,flux_klein,soc_poor,Man,Man,Man,7,5,7,Indian,Latino Hispanic,Indian,Full Consensus,False,False,False,Majority,True,False,False,Majority,True,False,False
soc_poor_seed109_crop.png,qwen,soc_poor,Man,Man,Man,7,5,7,White,White,White,Full Consensus,False,False,False,Full Consensus,False,False,False,Majority,True,False,False
soc_poor_seed109_crop.png,sd35,soc_poor,Woman,Woman,Woman,9,8,9,Black,Indian,Indian,Full Consensus,False,False,False,Majority,False,True,False,Majority,True,False,False
soc_poor_seed109_crop.png,zimage,soc_poor,Man,Man,Man,6,6,6,Indian,Middle Eastern,Middle Eastern,Full Consensus,False,False,False,Majority,False,True,False,Full Consensus,False,False,False
soc_poor_seed110_crop.png,flux,soc_poor,Man,Man,Man,7,6,6,Indian,Unclear,Indian,Full Consensus,False,False,False,Majority,True,False,False,Majority,False,True,False
soc_poor_seed110_crop.png,flux_klein,soc_poor,Man,Man,Man,5,5,6,Middle Eastern,Middle Eastern,Middle Eastern,Full Consensus,False,False,False,Full Consensus,False,False,False,Majority,False,False,True
soc_poor_seed110_crop.png,qwen,soc_poor,Man,Man,Man,7,5,7,White,Middle Eastern,White,Full Consensus,False,False,False,Majority,True,False,False,Majority,True,False,False
soc_poor_seed110_crop.png,sd35,soc_poor,Man,Man,Man,9,8,10,Black,Asian,Black,Full Consensus,False,False,False,Majority,True,False,False,Total Divergence,False,False,False
soc_poor_seed110_crop.png,zimage,soc_poor,Man,Woman,Woman,5,5,7,Asian,Indian,Asian,Majority,False,True,False,Majority,True,False,False,Majority,False,False,True
soc_poor_seed111_crop.png,flux,soc_poor,Man,Man,Man,7,6,8,Indian,Asian,Asian,Full Consensus,False,False,False,Majority,False,True,False,Total Divergence,False,False,False
soc_poor_seed111_crop.png,flux_klein,soc_poor,Man,Man,Woman,7,5,6,Middle Eastern,White,Middle Eastern,Majority,False,False,True,Majority,True,False,False,Total Divergence,False,False,False
soc_poor_seed111_crop.png,qwen,soc_poor,Man,Man,Man,7,5,7,White,White,White,Full Consensus,False,False,False,Full Consensus,False,False,False,Majority,True,False,False
soc_poor_seed111_crop.png,zimage,soc_poor,Unclear,Woman,Woman,Unclear,5,6,Unclear,White,Middle Eastern,Majority,False,True,False,Total Divergence,False,False,False,Total Divergence,False,False,False
soc_poor_seed112_crop.png,flux,soc_poor,Man,Man,Man,7,6,6,Indian,Indian,Indian,Full Consensus,False,False,False,Full Consensus,False,False,False,Majority,False,True,False
soc_poor_seed112_crop.png,flux_klein,soc_poor,Man,Man,Man,5,5,6,Indian,White,White,Full Consensus,False,False,False,Majority,False,True,False,Majority,False,False,True
soc_poor_seed112_crop.png,qwen,soc_poor,Man,Man,Man,7,5,7,White,Unclear,White,Full Consensus,False,False,False,Majority,True,False,False,Majority,True,False,False
soc_poor_seed112_crop.png,sd35,soc_poor,Man,Man,Man,7,7,9,Indian,Asian,Asian,Full Consensus,False,False,False,Majority,False,True,False,Majority,False,False,True
soc_poor_seed112_crop.png,zimage,soc_poor,Woman,Woman,Woman,7,6,7,Indian,Latino Hispanic,Indian,Full Consensus,False,False,False,Majority,True,False,False,Majority,True,False,False
soc_poor_seed113_crop.png,flux,soc_poor,Man,Man,Man,7,5,7,Asian,Asian,Asian,Full Consensus,False,False,False,Full Consensus,False,False,False,Majority,True,False,False
soc_poor_seed113_crop.png,flux_klein,soc_poor,Man,Man,Man,6,6,6,Indian,Indian,Asian,Full Consensus,False,False,False,Majority,False,False,True,Full Consensus,False,False,False
soc_poor_seed113_crop.png,qwen,soc_poor,Man,Man,Man,7,5,7,White,Middle Eastern,White,Full Consensus,False,False,False,Majority,True,False,False,Majority,True,False,False
soc_poor_seed113_crop.png,sd35,soc_poor,Man,Man,Man,9,8,9,Black,Black,Black,Full Consensus,False,False,False,Full Consensus,False,False,False,Majority,True,False,False
soc_poor_seed113_crop.png,zimage,soc_poor,Woman,Woman,Woman,5,3,7,Asian,Asian,Asian,Full Consensus,False,False,False,Full Consensus,False,False,False,Total Divergence,False,False,False
soc_poor_seed114_crop.png,flux,soc_poor,Man,Man,Man,7,6,8,Indian,Asian,Indian,Full Consensus,False,False,False,Majority,True,False,False,Total Divergence,False,False,False
soc_poor_seed114_crop.png,flux_klein,soc_poor,Woman,Woman,Woman,5,4,6,White,White,Indian,Full Consensus,False,False,False,Majority,False,False,True,Total Divergence,False,False,False
soc_poor_seed114_crop.png,qwen,soc_poor,Man,Man,Man,5,5,7,White,Middle Eastern,White,Full Consensus,False,False,False,Majority,True,False,False,Majority,False,False,True
soc_poor_seed114_crop.png,sd35,soc_poor,Man,Man,Woman,9,8,10,Black,Black,Black,Majority,False,False,True,Full Consensus,False,False,False,Total Divergence,False,False,False
soc_poor_seed114_crop.png,zimage,soc_poor,Man,Man,Man,5,5,7,Indian,Indian,Indian,Full Consensus,False,False,False,Full Consensus,False,False,False,Majority,False,False,True
soc_poor_seed115_crop.png,flux,soc_poor,Man,Man,Man,7,7,8,Indian,Indian,Indian,Full Consensus,False,False,False,Full Consensus,False,False,False,Majority,False,False,True
soc_poor_seed115_crop.png,flux_klein,soc_poor,Man,Man,Man,5,5,6,Middle Eastern,White,White,Full Consensus,False,False,False,Majority,False,True,False,Majority,False,False,True
soc_poor_seed115_crop.png,qwen,soc_poor,Man,Man,Man,7,5,7,White,White,White,Full Consensus,False,False,False,Full Consensus,False,False,False,Majority,True,False,False
soc_poor_seed115_crop.png,sd35,soc_poor,Woman,Woman,Woman,6,7,9,Indian,Indian,Indian,Full Consensus,False,False,False,Full Consensus,False,False,False,Total Divergence,False,False,False
soc_poor_seed115_crop.png,zimage,soc_poor,Man,Man,Man,7,5,7,Middle Eastern,Asian,Asian,Full Consensus,False,False,False,Majority,False,True,False,Majority,True,False,False
soc_poor_seed116_crop.png,flux,soc_poor,Man,Man,Man,6,7,8,Indian,Asian,Asian,Full Consensus,False,False,False,Majority,False,True,False,Total Divergence,False,False,False
soc_poor_seed116_crop.png,flux_klein,soc_poor,Man,Man,Man,7,5,6,Middle Eastern,White,White,Full Consensus,False,False,False,Majority,False,True,False,Total Divergence,False,False,False
soc_poor_seed116_crop.png,qwen,soc_poor,Man,Man,Man,7,5,7,White,Middle Eastern,White,Full Consensus,False,False,False,Majority,True,False,False,Majority,True,False,False
soc_poor_seed116_crop.png,sd35,soc_poor,Man,Man,Man,8,7,9,Black,Unclear,Black,Full Consensus,False,False,False,Majority,True,False,False,Total Divergence,False,False,False
soc_poor_seed116_crop.png,zimage,soc_poor,Man,Woman,Man,6,5,7,Asian,Asian,Asian,Majority,True,False,False,Full Consensus,False,False,False,Total Divergence,False,False,False
soc_poor_seed117_crop.png,flux,soc_poor,Man,Man,Man,7,6,8,Asian,Asian,Asian,Full Consensus,False,False,False,Full Consensus,False,False,False,Total Divergence,False,False,False
soc_poor_seed117_crop.png,flux_klein,soc_poor,Man,Man,Man,5,5,6,White,White,Middle Eastern,Full Consensus,False,False,False,Majority,False,False,True,Majority,False,False,True
soc_poor_seed117_crop.png,qwen,soc_poor,Man,Man,Man,7,5,7,White,Unclear,White,Full Consensus,False,False,False,Majority,True,False,False,Majority,True,False,False
soc_poor_seed117_crop.png,sd35,soc_poor,Man,Man,Man,7,7,9,Indian,Indian,Black,Full Consensus,False,False,False,Majority,False,False,True,Majority,False,False,True
soc_poor_seed117_crop.png,zimage,soc_poor,Unclear,Unclear,Man,5,4,6,Middle Eastern,Middle Eastern,Asian,Majority,False,False,True,Majority,False,False,True,Total Divergence,False,False,False
soc_poor_seed118_crop.png,flux,soc_poor,Man,Man,Man,7,7,7,Indian,Middle Eastern,Indian,Full Consensus,False,False,False,Majority,True,False,False,Full Consensus,False,False,False
soc_poor_seed118_crop.png,flux_klein,soc_poor,Man,Man,Man,5,5,6,Indian,Middle Eastern,Middle Eastern,Full Consensus,False,False,False,Majority,False,True,False,Majority,False,False,True
soc_poor_seed118_crop.png,qwen,soc_poor,Man,Man,Man,7,5,7,Middle Eastern,White,White,Full Consensus,False,False,False,Majority,False,True,False,Majority,True,False,False
soc_poor_seed118_crop.png,sd35,soc_poor,Man,Man,Man,9,9,10,Indian,Indian,Indian,Full Consensus,False,False,False,Full Consensus,False,False,False,Majority,False,False,True
soc_poor_seed118_crop.png,zimage,soc_poor,Woman,Woman,Woman,5,5,7,Middle Eastern,Middle Eastern,Middle Eastern,Full Consensus,False,False,False,Full Consensus,False,False,False,Majority,False,False,True
soc_poor_seed119_crop.png,flux,soc_poor,Man,Man,Man,6,7,8,Indian,Asian,Asian,Full Consensus,False,False,False,Majority,False,True,False,Total Divergence,False,False,False
soc_poor_seed119_crop.png,flux_klein,soc_poor,Man,Woman,Woman,5,5,7,Indian,Latino Hispanic,Indian,Majority,False,True,False,Majority,True,False,False,Majority,False,False,True
soc_poor_seed119_crop.png,qwen,soc_poor,Man,Man,Man,7,5,7,White,White,White,Full Consensus,False,False,False,Full Consensus,False,False,False,Majority,True,False,False
soc_poor_seed119_crop.png,sd35,soc_poor,Woman,Woman,Woman,7,7,9,Indian,Indian,Black,Full Consensus,False,False,False,Majority,False,False,True,Majority,False,False,True
soc_poor_seed119_crop.png,zimage,soc_poor,Woman,Woman,Woman,7,6,7,Indian,Latino Hispanic,Asian,Full Consensus,False,False,False,Total Divergence,False,False,False,Majority,True,False,False
soc_poor_seed120_crop.png,flux,soc_poor,Man,Man,Man,7,7,8,Indian,Asian,Indian,Full Consensus,False,False,False,Majority,True,False,False,Majority,False,False,True
soc_poor_seed120_crop.png,flux_klein,soc_poor,Man,Man,Man,6,4,6,Middle Eastern,Middle Eastern,Middle Eastern,Full Consensus,False,False,False,Full Consensus,False,False,False,Majority,True,False,False
